,subset
84363,train
84368,test
84369,train
84371,train
84372,train
84373,train
84375,train
84376,train
84378,train
84381,train
84383,val
84385,val
84387,train
84388,test
84389,test
84390,train
84391,val
84392,test
84394,test
84396,train
84397,test
84406,test
84407,train
84408,train
84409,test
84410,train
84414,train
84415,train
84416,val
84419,train
84420,train
84421,test
84422,train
84423,train
84424,train
84425,train
84426,train
84428,val
84432,train
84435,train
84436,val
84438,train
84440,train
84442,test
84443,train
84444,test
84445,train
84446,train
84447,train
84449,train
84451,train
84454,val
84455,train
84459,train
84471,train
84473,test
84474,train
84475,train
84480,train
84482,test
84486,test
84487,train
84489,val
84494,train
84496,test
84500,train
84502,test
84503,test
84506,train
84511,test
84515,train
84516,train
84523,train
84532,train
84533,train
84538,train
84541,val
84542,train
84544,train
84546,train
84549,train
84550,train
84551,train
84552,train
84556,test
84559,train
84560,train
84561,train
84562,train
84563,train
84564,val
84565,test
84566,test
84567,train
84568,test
84569,train
84571,val
84572,train
84573,train
84576,test
84578,train
84579,train
84580,train
84581,train
84582,train
84583,train
84584,train
84585,train
84587,train
84588,train
84590,train
84591,test
84592,train
84593,train
84594,test
84595,train
84596,train
84597,val
84598,test
84599,train
84600,train
84602,train
84603,val
84604,train
84605,test
84607,train
84608,train
84609,train
84610,val
84612,train
84613,train
84614,train
84615,train
84616,train
84617,train
84618,train
84619,train
84620,val
84622,val
84624,train
84626,train
84628,train
84630,val
84631,train
84632,train
84633,train
84634,train
84635,val
84636,test
84637,train
84638,train
84639,train
84640,train
84641,val
84642,train
84643,train
84644,train
84645,train
84646,val
84648,train
84650,train
84651,train
84652,train
84654,train
84656,train
84657,train
84658,test
84659,train
84660,test
84661,train
84662,val
84663,train
84664,train
84665,val
84666,train
84667,test
84668,test
84669,train
84670,train
84671,test
84672,train
84674,train
84675,train
84676,train
84677,train
84678,train
84679,train
84680,test
84681,test
84682,train
84683,val
84684,test
84685,test
84686,train
84688,train
84689,train
84690,test
84691,train
84692,test
84693,test
84694,test
84696,test
84697,val
84698,train
84699,train
84700,train
84701,train
84703,train
84704,train
84705,val
84706,train
84707,val
84708,train
84709,test
84710,train
84714,test
84715,train
84716,train
84717,train
84719,test
84721,train
84725,train
84728,train
84730,train
84731,train
84732,train
84733,val
84735,test
84736,test
84737,train
84742,val
84743,train
84745,train
84749,train
84750,train
84751,train
84752,train
84753,val
84757,test
84758,train
84761,train
84763,train
84766,val
84767,train
84768,test
84769,train
84771,test
84773,train
84774,train
84777,train
84778,val
84779,train
84782,test
84783,train
84785,train
84787,train
84788,val
84789,train
84791,val
84792,train
84793,test
84795,train
84797,train
84799,train
84800,train
84802,train
84803,train
84804,train
84805,train
84808,train
84809,train
84811,train
84812,test
84813,train
84814,test
84815,train
84816,test
84817,train
84818,val
84821,val
84822,train
84823,train
84824,train
84825,train
84826,train
84827,train
84833,val
84834,train
84835,train
84836,train
84837,train
84838,train
84840,test
84843,test
84844,train
84845,train
84846,test
84848,train
84849,test
84850,val
84851,train
84853,train
84854,train
84855,train
84856,train
84858,train
84860,train
84862,test
84864,train
84866,test
84867,val
84869,train
84870,train
84872,test
84875,val
84876,test
84877,test
84878,train
84879,train
84882,train
84884,train
84885,test
84886,test
84887,train
84888,train
84889,train
84890,train
84893,test
84895,val
84896,val
84897,test
84898,test
84899,train
84900,train
84901,val
84902,train
84903,train
84905,train
84906,train
84908,train
84909,train
84910,train
84911,val
84912,train
84913,test
84915,train
84916,train
84917,test
84919,train
84920,train
84921,train
84923,train
84924,train
84926,train
84927,train
84928,train
84929,train
84932,train
84933,train
84935,train
84936,train
84937,train
84940,test
84942,train
84947,train
84948,train
84950,train
84952,train
84953,train
84954,val
84955,train
84957,val
84958,train
84959,val
84961,train
84962,train
84965,train
84981,train
84982,test
84983,val
84984,test
84985,train
84990,train
84992,train
84993,train
84994,train
84995,train
84997,train
84998,train
84999,train
85002,train
85003,test
85005,train
85006,test
85008,train
85009,train
85010,train
85011,val
85012,train
85013,test
85014,train
85015,train
85016,train
85017,train
85018,test
85019,train
85020,train
85021,test
85022,test
85023,test
85024,train
85027,test
85028,train
85029,train
85030,val
85032,test
85034,train
85035,train
85037,train
85038,test
85039,train
85040,train
85042,train
85043,train
85044,train
85045,train
85046,train
85047,train
85048,test
85049,train
85050,train
85051,train
85052,train
85053,test
85054,test
85055,train
85056,train
85057,val
85058,test
85059,train
85060,train
85061,train
85062,train
85063,train
85064,train
85065,val
85066,train
85067,train
85068,train
85069,train
85070,train
85071,test
85073,test
85074,train
85075,val
85076,train
85077,train
85078,train
85080,train
85081,train
85083,train
85084,train
85085,test
85089,train
85090,train
85091,train
85092,test
85095,train
85098,test
85099,train
85100,test
85102,train
85103,train
85104,train
85106,train
85108,val
85110,test
85111,test
85112,train
85113,train
85115,val
85116,train
85119,train
85120,test
85121,test
85122,train
85124,train
85125,test
85126,train
85127,train
85130,train
85131,train
85132,test
85133,train
85135,train
85136,train
85138,val
85141,train
85142,train
85144,train
85145,train
85146,train
85147,train
85148,train
85149,val
85150,train
85151,val
85154,train
85155,train
85159,train
85160,val
85162,train
85163,test
85165,train
85166,val
85168,train
85169,train
85170,test
85172,train
85173,test
85174,test
85175,train
85178,train
85179,train
85181,train
85182,train
85183,test
85188,train
85189,train
85190,train
85191,train
85192,train
85193,train
85194,val
85196,train
85197,test
85198,train
85199,train
85200,val
85201,val
85202,val
85203,train
85204,train
85205,train
85206,train
85207,val
85211,val
85212,train
85213,train
85214,train
85215,train
85217,train
85219,test
85220,val
85221,test
85223,test
85224,val
85228,train
85229,val
85232,test
85233,test
85235,train
85236,train
85239,train
85240,test
85241,test
85243,train
85245,train
85246,test
85247,train
85248,test
85249,train
85251,test
85252,train
85253,train
85254,train
85255,val
85256,test
85257,train
85258,test
85259,train
85261,train
85262,train
85263,val
85266,val
85267,train
85268,train
85269,train
85272,train
85273,train
85274,train
85275,train
85276,test
85277,train
85278,train
85279,train
85280,train
85281,train
85283,val
85284,train
85285,train
85286,train
85287,train
85288,train
85290,train
85293,val
85295,test
85296,train
85297,test
85298,train
85300,train
85301,train
85302,val
85304,train
85305,train
85310,train
85311,train
85312,train
85313,train
85314,train
85315,val
85319,test
85323,val
85324,train
85325,train
85327,train
85329,val
85333,train
85334,train
85335,test
85338,train
85339,test
85340,train
85341,train
85347,train
85348,train
85349,train
85351,train
85352,train
85357,train
85358,train
85359,train
85360,train
85361,train
85364,train
85365,train
85367,val
85368,train
85370,train
85371,train
85372,train
85376,train
85377,train
85378,train
85379,test
85380,train
85382,val
85385,train
85386,test
85387,test
85389,train
85390,val
85392,train
85393,train
85394,train
85395,train
85397,train
85399,test
85400,test
85401,train
85403,train
85404,test
85405,test
85406,val
85407,train
85408,train
85410,train
85411,val
85414,train
85415,train
85416,test
85418,test
85419,test
85421,test
85422,train
85423,train
85424,train
85425,test
85429,train
85430,train
85431,test
85432,train
85434,train
85435,train
85436,train
85437,train
85438,train
85443,train
85444,train
85445,train
85447,train
85448,train
85449,train
85453,train
85454,test
85456,train
85457,train
85458,train
85459,train
85462,train
85463,train
85464,train
85465,test
85466,train
85468,train
85469,val
85470,test
85471,train
85472,train
85473,train
85475,train
85479,train
85482,train
85483,val
85484,train
85486,train
85487,val
85488,test
85489,train
85492,train
85493,train
85494,val
85495,test
85497,test
85498,train
85499,test
85501,train
85502,train
85503,train
85506,val
85507,train
85508,test
85509,train
85510,train
85511,train
85512,train
85513,test
85514,train
85515,train
85517,train
85518,train
85519,train
85520,train
85521,train
85522,test
85523,train
85525,train
85527,train
85528,train
85531,train
85535,train
85537,train
85540,test
85541,train
85542,val
85543,train
85545,train
85546,val
85549,train
85550,train
85553,test
85554,train
85555,val
85557,val
85558,train
85559,train
85561,test
85563,val
85565,train
85567,train
85568,train
85569,test
85570,test
85572,train
85573,train
85576,train
85577,val
85580,test
85581,train
85586,train
85587,train
85588,train
85589,train
85591,train
85592,test
85594,val
85595,train
85596,train
85597,test
85598,train
85599,train
85601,val
85602,train
85604,val
85605,train
85606,train
85608,train
85609,train
85610,train
85611,val
85612,train
85613,train
85614,train
85616,train
85617,train
85619,train
85620,train
85621,train
85624,val
85625,test
85626,train
85627,train
85628,train
85629,train
85630,train
85632,train
85633,train
85635,test
85637,train
85639,val
85640,val
85646,train
85647,train
85648,train
85649,val
85650,train
85651,train
85652,val
85654,test
85655,test
85656,train
85658,train
85659,test
85660,test
85661,train
85663,test
85664,train
85665,train
85666,train
85667,train
85668,train
85669,train
85670,val
85672,test
85673,train
85675,test
85678,train
85679,train
85681,train
85682,train
85683,train
85684,train
85685,train
85686,train
85687,test
85688,train
85689,train
85690,val
85691,train
85693,train
85694,train
85696,train
85697,train
85698,val
85702,train
85705,train
85706,test
85707,train
85708,train
85709,train
85710,train
85712,train
85713,train
85714,test
85715,test
85716,train
85717,train
85718,val
85719,train
85720,train
85721,train
85722,val
85724,train
85727,train
85728,train
85729,train
85730,test
85732,train
85733,test
85739,train
85740,val
85742,test
85743,train
85744,train
85745,train
85746,train
85747,train
85749,train
85750,train
85752,train
85753,test
85755,train
85757,train
85758,train
85759,val
85760,train
85761,val
85762,train
85763,val
85764,val
85765,train
85766,train
85767,val
85768,train
85769,train
85771,train
85772,val
85773,train
85775,train
85776,train
85777,test
85778,train
85781,train
85783,train
85785,train
85786,val
85790,train
85791,test
85792,train
85794,train
85795,train
85797,test
85798,train
85799,val
85800,train
85801,train
85802,test
85804,train
85805,train
85806,val
85807,train
85810,train
85813,train
85817,test
85818,train
85820,test
85821,test
85822,train
85826,test
85828,train
85829,train
85831,train
85832,train
85833,val
85834,train
85835,train
85836,test
85838,test
85839,train
85840,train
85841,train
85842,test
85844,train
85845,train
85846,train
85847,train
85849,test
85850,train
85854,test
85855,train
85856,test
85857,train
85858,train
85859,train
85860,train
85862,train
85864,train
85865,train
85866,train
85867,train
85868,test
85873,test
85874,val
85876,train
85877,val
85878,train
85881,test
85883,train
85884,val
85886,test
85888,val
85889,train
85890,val
85891,val
85892,train
85893,train
85898,test
85899,train
85900,train
85901,train
85902,train
85904,train
85905,train
85906,train
85907,train
85908,val
85910,test
85911,test
85914,train
85915,train
85917,train
85918,train
85919,train
85920,train
85922,val
85924,test
85925,val
85926,train
85927,train
85928,train
85929,train
85930,train
85931,train
85932,train
85933,train
85936,train
85937,train
85940,train
85941,val
85942,train
85943,train
85945,train
85947,test
85948,train
85949,train
85951,train
85952,train
85953,train
85954,train
85955,train
85956,train
85957,val
85958,train
85960,val
85962,train
85963,train
85964,train
85965,train
85966,test
85969,train
85970,train
85972,test
85973,test
85975,train
85976,train
85977,train
85979,train
85980,val
85983,val
85987,train
85988,train
85989,train
85991,val
85992,train
85993,train
85994,train
85995,train
85996,train
85997,train
85999,train
86001,train
86002,test
86005,train
86007,train
86008,train
86009,train
86010,train
86011,test
86012,test
86016,train
86017,train
86018,train
86019,train
86020,train
86021,test
86022,train
86023,train
86024,train
86025,train
86026,train
86027,train
86028,train
86029,test
86031,train
86032,test
86033,train
86034,train
86035,test
86036,train
86037,test
86039,train
86040,train
86041,train
86042,val
86043,val
86046,train
86047,test
86049,train
86050,train
86052,test
86053,test
86054,train
86055,train
86056,train
86057,val
86058,train
86061,test
86062,train
86064,train
86065,val
86066,train
86067,train
86068,val
86069,train
86070,train
86071,train
86072,train
86074,test
86075,train
86077,train
86078,val
86079,test
86080,train
86081,train
86082,test
86084,train
86085,train
86086,val
86087,train
86088,train
86089,train
86091,test
86092,test
86094,val
86095,train
86096,train
86097,train
86098,val
86101,train
86102,train
86107,train
86108,test
86109,train
86110,val
86112,train
86113,test
86114,test
86116,val
86117,test
86118,train
86120,test
86121,test
86122,train
86123,train
86125,train
86126,train
86129,train
86131,val
86132,train
86134,test
86138,train
86139,train
86140,train
86142,train
86143,train
86144,train
86146,train
86147,test
86149,train
86153,test
86154,train
86156,train
86157,train
86158,test
86159,test
86160,train
86161,train
86165,train
86167,test
86168,train
86171,train
86173,val
86174,train
86176,train
86177,val
86178,train
86179,val
86180,train
86182,train
86186,train
86191,test
86194,val
86196,val
86199,train
86200,train
86201,train
86205,test
86208,train
86209,train
86212,train
86215,train
86216,train
86218,val
86219,test
86222,train
86223,train
86224,train
86225,train
86228,train
86230,train
86231,train
86232,train
86233,train
86234,train
86235,train
86236,val
86237,test
86238,test
86239,train
86240,test
86241,train
86242,train
86243,train
86244,test
86246,train
86249,test
86250,train
86253,train
86258,train
86260,train
86262,train
86263,train
86267,train
86269,train
86270,train
86271,train
86272,train
86273,train
86275,train
86277,train
86280,val
86281,train
86282,test
86284,test
86285,train
86286,train
86287,test
86288,test
86290,train
86291,train
86292,train
86293,train
86294,train
86296,train
86298,test
86302,train
86303,train
86304,test
86305,train
86306,train
86307,train
86308,test
86309,test
86311,test
86312,train
86313,train
86314,test
86315,train
86316,val
86317,train
86322,train
86323,test
86325,train
86326,train
86327,train
86328,train
86330,val
86331,val
86332,train
86335,train
86336,train
86337,train
86339,train
86340,train
86341,test
86342,train
86343,train
86344,test
86345,val
86346,test
86347,train
86348,train
86349,test
86350,train
86351,val
86352,train
86354,test
86355,train
86358,train
86359,test
86360,train
86363,val
86364,train
86366,train
86367,train
86369,val
86370,test
86373,train
86374,train
86376,train
86378,train
86379,train
86380,train
86383,train
86385,train
86386,train
86387,train
86388,train
86390,train
86391,train
86392,train
86393,train
86394,train
86396,train
86398,train
86399,train
86402,train
86404,test
86407,train
86408,val
86409,train
86410,test
86411,test
86413,test
86415,val
86416,train
86417,train
86419,val
86420,train
86421,train
86422,val
86423,train
86424,test
86427,train
86428,train
86429,test
86430,train
86431,test
86433,train
86434,train
86435,test
86437,train
86438,test
86439,train
86440,test
86441,train
86443,train
86444,val
86447,train
86449,train
86453,train
86456,train
86457,train
86461,train
86462,train
86463,train
86466,train
86468,train
86469,test
86471,train
86472,test
86473,val
86474,test
86475,train
86477,train
86479,test
86480,test
86481,test
86482,test
86483,train
86484,train
86488,train
86490,train
86491,train
86492,test
86493,train
86494,train
86495,train
86499,train
86500,train
86501,train
86503,test
86504,val
86505,train
86506,train
86509,train
86510,test
86511,val
86512,train
86513,test
86516,train
86517,train
86519,train
86520,train
86522,train
86525,train
86526,train
86527,test
86528,train
86529,train
86531,train
86532,test
86533,train
86535,test
86536,train
86537,train
86539,train
86540,train
86541,train
86542,train
86546,train
86549,val
86550,train
86551,train
86553,test
86554,test
86555,test
86556,train
86557,train
86558,train
86560,train
86561,test
86565,val
86567,train
86568,train
86569,train
86570,test
86571,train
86572,val
86573,train
86575,train
86576,val
86577,test
86578,test
86579,test
86580,train
86582,train
86584,train
86585,test
86586,train
86587,train
86588,train
86589,train
86590,val
86591,val
86592,train
86593,train
86594,test
86595,train
86596,train
86597,test
86598,train
86599,train
86601,test
86602,train
86604,train
86605,test
86607,train
86608,val
86609,train
86610,test
86611,train
86612,train
86613,train
86614,train
86615,train
86619,train
86620,train
86622,test
86624,test
86626,train
86627,train
86628,train
86629,test
86632,train
86634,train
86635,train
86636,train
86637,train
86639,test
86640,train
86641,train
86642,train
86643,test
86644,train
86645,train
86647,train
86649,train
86650,train
86651,train
86653,test
86657,train
86658,train
86662,test
86663,test
86664,train
86665,train
86666,train
86668,train
86669,train
86670,train
86671,train
86672,train
86674,train
86675,train
86677,train
86678,test
86680,train
86681,test
86684,test
86685,train
86686,train
86688,val
86691,train
86695,train
86697,test
86698,train
86707,train
86708,test
86709,train
86710,train
86711,train
86712,train
86713,train
86716,train
86720,train
86724,train
86725,train
86730,train
86731,train
86732,train
86733,test
86734,train
86735,train
86736,train
86739,test
86741,val
86742,train
86746,test
86747,train
86749,train
86751,train
86752,train
86753,train
86754,train
86757,train
86758,train
86760,train
86761,train
86763,train
86764,test
86765,train
86768,train
86769,test
86771,train
86774,train
86775,val
86776,train
86777,test
86778,train
86781,val
86782,val
86783,test
86785,train
86786,test
86787,train
86788,train
86789,test
86792,val
86793,train
86794,test
86795,val
86796,train
86797,train
86798,test
86802,train
86803,train
86805,train
86806,train
86807,test
86809,test
86810,test
86811,train
86813,test
86814,test
86815,train
86818,train
86819,train
86820,train
86821,train
86822,train
86823,val
86824,val
86825,train
86826,test
86827,train
86828,train
86829,train
86830,test
86831,train
86832,train
86837,train
86839,val
86840,train
86841,train
86842,train
86843,train
86844,train
86845,train
86846,train
86847,train
86848,train
86849,train
86850,train
86851,train
86853,train
86855,train
86859,train
86861,test
86862,train
86863,test
86864,train
86865,val
86867,train
86868,test
86870,test
86871,test
86872,train
86875,train
86876,train
86877,train
86880,val
86881,train
86882,train
86884,train
86885,train
86886,train
86893,train
86894,train
86895,test
86896,train
86897,train
86898,train
86899,test
86900,test
86901,train
86902,train
86903,test
86904,val
86905,train
86906,train
86907,train
86908,train
86909,train
86911,train
86912,test
86913,train
86914,train
86915,train
86916,test
86917,train
86918,train
86919,train
86921,train
86922,val
86924,train
86925,train
86926,train
86927,train
86928,train
86929,test
86931,train
86933,train
86935,val
86936,train
86938,train
86939,train
86940,train
86941,train
86944,train
86945,train
86947,val
86949,train
86950,train
86951,test
86952,val
86954,train
86955,test
86956,test
86957,train
86958,train
86959,val
86960,test
86962,val
86964,val
86965,train
86966,train
86967,val
86968,train
86969,test
86970,val
86971,train
86973,train
86974,train
86976,train
86977,train
86978,train
86979,train
86980,val
86982,test
86983,val
86984,val
86986,train
86987,train
86989,train
86992,train
86993,test
86997,test
86998,train
87000,train
87001,train
87002,train
87003,test
87004,train
87006,train
87007,train
87010,train
87012,train
87016,train
87020,train
87021,train
87022,train
87023,test
87024,train
87027,train
87028,train
87031,train
87032,val
87035,test
87036,test
87037,test
87038,train
87039,train
87040,train
87041,val
87043,train
87044,train
87045,test
87047,val
87048,train
87053,train
87054,train
87055,test
87056,train
87059,val
87060,train
87061,train
87062,train
87063,val
87065,train
87067,train
87068,train
87070,train
87073,train
87074,train
87075,train
87076,train
87077,train
87078,train
87079,train
87080,train
87081,train
87083,train
87084,test
87086,train
87087,val
87093,train
87095,train
87096,train
87097,val
87098,test
87099,test
87100,train
87101,train
87102,test
87103,train
87104,train
87105,test
87106,train
87107,test
87109,test
87110,test
87111,train
87112,train
87115,train
87116,test
87117,test
87121,train
87125,val
87127,val
87128,test
87129,train
87130,test
87131,train
87132,test
87133,train
87134,train
87135,train
87136,train
87143,val
87144,val
87146,train
87149,train
87150,train
87151,test
87153,test
87155,train
87156,test
87157,train
87158,test
87159,train
87160,test
87161,train
87166,train
87168,train
87170,train
87171,train
87172,train
87173,train
87175,train
87176,train
87177,test
87178,train
87179,train
87181,train
87182,train
87184,train
87187,train
87188,train
87189,train
87191,train
87192,train
87193,train
87194,test
87195,train
87197,test
87198,train
87199,train
87200,train
87202,test
87203,test
87204,test
87206,train
87207,test
87208,train
87209,train
87210,train
87211,train
87212,train
87215,train
87216,train
87217,val
87218,train
87219,train
87220,test
87221,test
87222,test
87225,train
87226,train
87227,test
87228,test
87229,train
87230,train
87231,train
87233,train
87234,train
87235,test
87236,test
87237,train
87238,train
87241,test
87242,train
87243,val
87244,train
87245,train
87246,test
87247,test
87248,train
87250,val
87252,train
87253,train
87254,test
87255,train
87256,train
87257,train
87259,test
87260,train
87261,train
87262,test
87263,train
87264,train
87266,train
87267,train
87269,test
87271,test
87273,train
87275,train
87276,val
87277,train
87278,train
87279,train
87280,train
87282,train
87284,train
87285,train
87286,train
87288,train
87289,train
87290,train
87291,train
87292,train
87293,train
87294,train
87295,train
87296,test
87299,val
87300,val
87302,train
87304,val
87305,train
87306,train
87307,train
87308,train
87309,train
87310,train
87311,train
87312,train
87314,test
87315,train
87317,train
87318,train
87319,train
87320,train
87321,train
87323,train
87324,train
87328,train
87329,train
87330,train
87331,train
87333,test
87335,train
87336,test
87339,train
87340,train
87341,test
87342,val
87343,train
87344,train
87345,train
87346,train
87347,train
87348,train
87349,train
87350,val
87351,train
87352,train
87353,test
87356,test
87357,train
87360,train
87362,train
87364,train
87365,train
87366,train
87367,train
87368,train
87369,train
87370,train
87371,test
87373,test
87375,test
87378,train
87380,val
87381,train
87382,train
87383,train
87384,test
87385,train
87386,train
87388,val
87389,val
87391,train
87393,train
87395,test
87396,train
87398,test
87399,train
87401,train
87402,train
87404,test
87406,train
87407,test
87408,train
87409,train
87412,train
87413,train
87414,train
87415,train
87417,test
87418,test
87420,train
87423,train
87424,test
87425,train
87426,val
87427,train
87428,train
87429,train
87431,train
87432,train
87433,train
87434,train
87435,train
87436,train
87437,test
87439,val
87441,val
87442,train
87443,train
87444,test
87445,train
87446,train
87449,train
87451,train
87452,train
87453,train
87456,train
87457,train
87458,train
87460,test
87461,train
87463,test
87464,train
87465,train
87466,train
87467,val
87470,train
87471,train
87472,train
87476,train
87478,train
87479,val
87481,test
87482,test
87483,val
87485,train
87486,train
87487,train
87488,train
87490,train
87491,test
87493,train
87496,train
87497,val
87499,train
87500,train
87501,train
87503,train
87504,train
87505,test
87506,test
87509,train
87511,train
87514,test
87515,train
87516,train
87519,train
87520,test
87521,train
87522,val
87523,train
87525,test
87527,train
87528,val
87529,train
87531,val
87532,train
87533,train
87535,train
87536,test
87537,test
87538,test
87540,val
87541,train
87542,train
87543,train
87545,train
87546,train
87547,train
87548,train
87549,train
87550,train
87551,train
87552,train
87553,train
87554,train
87555,train
87556,train
87557,train
87558,val
87560,train
87561,val
87564,val
87565,train
87566,train
87569,train
87570,val
87571,train
87572,val
87574,test
87575,train
87576,test
87577,train
87578,train
87579,val
87580,train
87583,train
87584,train
87587,test
87588,train
87590,val
87591,val
87593,test
87594,train
87595,train
87596,train
87598,train
87599,val
87600,train
87601,train
87604,train
87605,train
87606,train
87608,test
87609,test
87610,train
87611,test
87612,train
87613,train
87614,train
87617,test
87620,test
87621,train
87623,test
87624,train
87625,train
87626,train
87628,train
87629,test
87632,train
87634,test
87638,train
87639,train
87641,train
87642,train
87643,val
87644,train
87645,train
87646,train
87648,train
87650,train
87651,train
87652,train
87653,val
87654,train
87656,train
87657,train
87658,train
87659,train
87660,train
87661,test
87662,train
87663,train
87664,train
87665,train
87666,train
87669,test
87670,train
87671,test
87673,test
87674,train
87677,train
87678,train
87680,test
87683,train
87686,train
87690,test
87691,test
87692,train
87693,train
87695,train
87696,train
87697,test
87700,train
87701,train
87703,train
87704,train
87705,train
87709,train
87710,train
87712,train
87713,train
87719,train
87721,train
87731,train
87732,train
87733,train
87734,train
87738,train
87741,train
87742,train
87743,val
87744,train
87745,train
87747,test
87748,train
87749,test
87750,train
87751,train
87754,train
87755,train
87756,train
87757,test
87760,test
87761,train
87763,test
87765,val
87766,train
87770,train
87771,test
87773,train
87775,test
87776,train
87777,train
87778,test
87779,train
87781,val
87782,train
87783,train
87784,train
87785,test
87786,train
87787,train
87788,train
87789,test
87792,test
87798,train
87801,train
87802,train
87803,train
87804,train
87805,test
87806,val
87807,train
87809,train
87810,test
87811,train
87812,train
87814,train
87815,train
87816,train
87817,train
87818,train
87820,train
87821,train
87822,test
87823,test
87824,train
87829,test
87830,test
87832,train
87833,train
87834,train
87835,test
87836,train
87837,train
87838,val
87839,train
87841,train
87842,test
87847,train
87850,train
87851,test
87853,train
87854,train
87855,train
87856,train
87859,train
87860,train
87861,train
87862,val
87863,train
87864,train
87865,test
87866,train
87867,train
87868,train
87871,test
87872,train
87873,train
87874,train
87875,train
87876,train
87880,train
87882,train
87883,test
87885,train
87888,train
87889,val
87891,train
87892,train
87894,train
87895,test
87896,train
87898,test
87900,train
87901,train
87902,test
87903,train
87905,train
87906,test
87908,train
87912,train
87913,train
87914,val
87915,train
87916,train
87917,train
87918,train
87919,train
87920,test
87921,test
87922,train
87923,train
87924,train
87925,train
87926,train
87927,test
87929,train
87930,test
87931,train
87932,train
87933,train
87934,train
87937,test
87938,val
87940,train
87941,val
87943,test
87944,train
87945,train
87946,test
87947,train
87948,train
87949,val
87950,train
87951,train
87953,train
87954,val
87962,val
87966,test
87967,train
87968,train
87969,test
87970,train
87971,train
87972,train
87973,val
87974,val
87975,train
87976,test
87978,test
87979,train
87980,train
87981,train
87982,test
87983,train
87984,train
87985,train
87986,train
87987,test
87989,train
87993,test
87994,train
87996,test
87997,test
87998,train
87999,train
88000,val
88001,train
88002,train
88003,train
88004,train
88005,train
88007,test
88008,train
88010,test
88011,train
88013,train
88014,val
88015,train
88018,train
88019,val
88020,train
88021,val
88022,train
88023,val
88024,test
88025,train
88026,train
88027,train
88028,train
88029,train
88030,train
88031,test
88033,train
88034,train
88035,train
88036,test
88038,test
88039,val
88040,train
88042,train
88044,train
88046,train
88048,test
88051,val
88052,train
88053,train
88055,train
88056,train
88057,train
88058,test
88059,val
88061,train
88063,train
88065,train
88066,train
88067,test
88068,test
88071,train
88073,train
88074,test
88076,test
88077,train
88079,val
88080,train
88081,train
88082,train
88086,test
88087,test
88088,train
88090,train
88091,train
88093,train
88094,train
88097,train
88099,train
88103,train
88104,train
88107,train
88108,test
88109,train
88110,test
88111,train
88112,train
88113,test
88118,test
88119,train
88121,train
88124,test
88126,train
88127,train
88128,train
88130,train
88136,train
88137,train
88138,train
88139,test
88141,train
88142,train
88144,train
88147,train
88149,train
88151,train
88154,train
88157,val
88158,train
88160,train
88162,train
88163,train
88164,train
88165,train
88166,train
88173,train
88174,train
88175,train
88176,train
88177,test
88179,train
88181,train
88182,train
88186,train
88187,train
88188,val
88189,train
88190,test
88191,train
88193,test
88194,test
88195,train
88196,train
88198,train
88199,train
88202,val
88203,train
88204,val
88206,train
88207,test
88209,train
88210,test
88211,train
88212,train
88213,test
88215,train
88216,train
88218,train
88219,train
88220,train
88221,train
88222,train
88223,test
88224,train
88225,train
88226,train
88227,train
88228,test
88229,test
88230,train
88231,train
88232,train
88233,train
88235,test
88236,train
88238,train
88240,train
88241,train
88244,train
88245,train
88246,train
88247,train
88248,train
88250,val
88251,train
88252,train
88257,train
88259,train
88263,train
88264,train
88265,train
88267,train
88268,train
88270,test
88271,train
88272,train
88274,train
88275,train
88276,test
88277,train
88278,train
88279,test
88280,train
88281,test
88286,test
88288,train
88290,val
88292,train
88294,train
88295,train
88296,train
88298,test
88299,test
88300,train
88301,train
88303,train
88305,val
88306,train
88307,train
88311,test
88312,test
88313,test
88314,train
88315,train
88317,train
88319,val
88322,train
88323,train
88324,train
88325,train
88327,train
88329,train
88331,test
88332,train
88336,train
88337,train
88338,train
88341,train
88342,test
88346,val
88350,val
88351,train
88352,test
88353,train
88356,train
88357,train
88358,train
88359,train
88363,train
88365,test
88366,train
88367,train
88368,train
88371,train
88373,test
88376,train
88378,test
88379,train
88382,train
88383,train
88384,train
88385,train
88386,train
88387,train
88390,train
88391,train
88392,train
88393,test
88394,test
88395,train
88396,train
88398,train
88399,train
88401,test
88402,train
88403,train
88406,train
88407,train
88408,train
88409,test
88410,train
88412,train
88414,test
88415,train
88416,train
88418,train
88419,train
88420,train
88424,test
88425,test
88426,val
88427,test
88429,train
88430,train
88431,train
88432,test
88433,train
88436,train
88439,test
88440,train
88441,train
88442,train
88444,train
88445,train
88446,train
88447,train
88448,train
88449,train
88450,train
88452,train
88453,train
88454,train
88455,train
88456,train
88457,train
88459,train
88460,val
88461,test
88463,test
88464,test
88466,train
88468,train
88469,train
88472,val
88473,test
88474,train
88475,train
88476,train
88477,train
88478,train
88479,train
88480,train
88481,train
88482,test
88483,test
88484,val
88486,train
88487,val
88490,train
88491,train
88492,test
88494,train
88496,train
88497,train
88499,test
88500,train
88501,train
88502,train
88503,train
88504,train
88505,test
88506,train
88508,train
88509,test
88510,train
88511,train
88512,train
88514,test
88515,train
88516,test
88519,train
88520,train
88523,test
88524,train
88526,test
88527,test
88528,train
88529,train
88532,train
88533,val
88534,test
88537,train
88538,test
88540,val
88542,train
88544,test
88546,train
88547,train
88548,train
88549,train
88550,train
88551,train
88552,train
88553,val
88554,train
88555,train
88556,train
88557,train
88558,train
