,sale_price,price_class
61304,250000,0
61305,261000,0
61306,275000,0
61308,399000,0
61309,260000,0
61310,212000,0
61311,229000,0
61313,359000,0
61317,215000,0
61318,170000,0
61319,275000,0
61320,350000,0
61321,280000,0
61322,380000,0
61323,395000,0
61324,335000,0
61325,252500,0
61327,435000,0
61328,410000,0
61329,258000,0
61330,260000,0
61332,252500,0
61333,150000,0
61334,134999,0
61335,237000,0
61336,240000,0
61339,1828000,1
61341,420000,0
61352,100000,0
61387,300000,0
61397,337250,0
61402,440000,0
61424,1659748,1
61467,218102,0
61475,1585000,1
61477,300000,0
61479,1900000,1
61480,1950000,1
61489,50000,0
61517,1715000,1
61521,200000,0
61525,268000,0
61530,300000,0
61534,175000,0
61535,221000,0
61536,288990,0
61544,425000,0
61555,445000,0
61562,389275,0
61567,2035000,1
61571,45630,0
61583,1850000,1
61621,5900000,1
61673,366000,0
61702,1800000,1
61708,265000,0
61740,1688888,1
61741,1700000,1
61746,1600000,1
61788,396000,0
61816,376219,0
61848,1650000,1
61855,1730000,1
61867,1800000,1
61873,1620000,1
61878,1715000,1
61879,1800000,1
61882,1820000,1
61893,1788000,1
61896,1580000,1
61898,1700000,1
61933,1775000,1
61940,1750000,1
61948,401838,0
61956,1630000,1
61970,1598000,1
61978,450000,0
61985,1590000,1
61995,1660000,1
62023,1742000,1
62026,1700000,1
62027,3400000,1
62028,2550000,1
62034,1600000,1
62046,7022950,1
62049,100000,0
62050,290000,0
62051,275000,0
62055,200000,0
62058,460000,0
62059,225000,0
62062,430000,0
62063,364786,0
62065,240000,0
62066,315000,0
62068,120000,0
62070,8862511,1
62071,8862511,1
62072,8862511,1
62073,8862511,1
62074,8862511,1
62075,8862511,1
62076,8862511,1
62077,8862511,1
62078,8862511,1
62079,8862511,1
62080,8862511,1
62081,215000,0
62082,8862511,1
62083,8862511,1
62084,8862511,1
62085,8862511,1
62086,8862511,1
62087,8862511,1
62088,8862511,1
62089,8862511,1
62090,8862511,1
62091,8862511,1
62092,8862511,1
62093,8862511,1
62094,290000,0
62095,8862511,1
62096,8862511,1
62097,8862511,1
62098,8862511,1
62099,280000,0
62100,8862511,1
62101,8862511,1
62102,8862511,1
62103,8862511,1
62104,8862511,1
62106,200000,0
62107,238000,0
62108,270000,0
62110,270000,0
62113,320000,0
62114,285000,0
62115,250000,0
62119,220000,0
62120,320000,0
62121,220000,0
62124,230000,0
62125,360000,0
62127,315000,0
62128,265888,0
62129,345000,0
62130,310000,0
62132,131820,0
62133,308000,0
62134,280000,0
62136,280000,0
62138,315000,0
62140,294000,0
62142,315000,0
62143,283920,0
62144,400000,0
62145,312000,0
62146,295000,0
62151,229000,0
62159,288000,0
62163,244400,0
62164,270000,0
62165,270200,0
62166,340000,0
62167,225000,0
62168,360000,0
62169,347624,0
62170,290000,0
62171,325000,0
62172,400000,0
62173,410000,0
62174,424200,0
62175,215000,0
62176,230000,0
62177,382000,0
62178,372500,0
62179,420810,0
62180,360000,0
62181,205000,0
62182,348000,0
62183,200000,0
62184,200000,0
62186,350000,0
62187,260000,0
62188,275000,0
62189,216000,0
62190,379500,0
62191,270000,0
62192,430000,0
62193,317000,0
62194,418000,0
62195,300000,0
62197,230000,0
62198,220000,0
62199,425000,0
62200,300000,0
62201,425000,0
62203,430000,0
62204,200000,0
62206,333000,0
62207,335000,0
62208,310000,0
62209,405000,0
62211,275000,0
62212,335000,0
62213,345000,0
62214,307000,0
62215,300000,0
62216,273000,0
62217,300000,0
62221,363000,0
62222,375000,0
62225,395000,0
62226,290000,0
62227,300000,0
62228,295000,0
62230,255000,0
62232,285000,0
62233,275000,0
62234,285000,0
62235,274000,0
62237,269000,0
62238,350000,0
62239,407000,0
62240,386000,0
62241,279000,0
62242,305000,0
62252,190000,0
62255,295500,0
62256,405000,0
62257,340000,0
62260,325000,0
62261,312000,0
62262,400530,0
62265,456300,0
62266,350000,0
62270,436020,0
62276,412000,0
62283,371000,0
62288,382000,0
62290,465000,0
62302,268000,0
62312,400000,0
62313,280000,0
62315,460000,0
62332,428130,0
62337,456300,0
62345,430920,0
62365,407850,0
62382,458100,0
62397,390000,0
62399,388000,0
62400,342000,0
62403,83223,0
62405,383292,0
62416,430950,0
62431,407628,0
62439,446160,0
62441,321468,0
62443,453258,0
62445,417368,0
62454,412698,0
62458,365000,0
62460,415000,0
62464,440000,0
62476,220000,0
62477,318000,0
62478,390000,0
62480,230000,0
62481,225000,0
62483,330000,0
62484,415000,0
62485,380000,0
62489,215011,0
62490,216000,0
62491,395000,0
62494,430000,0
62496,407900,0
62497,400000,0
62498,395000,0
62499,415000,0
62500,410000,0
62501,400000,0
62503,402000,0
62504,435000,0
62507,364900,0
62510,1750000,1
62514,1680000,1
62515,1680000,1
62518,8700000,1
62519,3270000,1
62527,2350000,1
62528,5900000,1
62530,2200000,1
62531,2200000,1
62532,3500000,1
62534,2700000,1
62535,2700000,1
62536,2000000,1
62538,1620000,1
62539,2008988,1
62541,2200000,1
62544,440000,0
62545,440000,0
62546,405000,0
62553,60840,0
62560,50000,0
62561,56000,0
62562,56000,0
62565,39500,0
62572,440000,0
62574,250000,0
62581,391500,0
62596,2260000,1
62601,1900000,1
62607,400000,0
62614,440000,0
62618,360000,0
62621,425000,0
62639,353184,0
62666,319000,0
62670,2100000,1
62678,390000,0
62682,400000,0
62683,400000,0
62701,400000,0
62713,430000,0
62716,61136,0
62720,380000,0
62731,369000,0
62748,375000,0
62761,360000,0
62767,280000,0
62778,260000,0
62803,450000,0
62843,152868,0
62844,187132,0
62845,300000,0
62846,265000,0
62847,370000,0
62848,260000,0
62849,310000,0
62852,135000,0
62853,135000,0
62854,140000,0
62855,100000,0
62856,135000,0
62857,135000,0
62858,80000,0
62859,116500,0
62860,149000,0
62869,165000,0
62870,90000,0
62872,2450000,1
62873,3946032,1
62874,3556565,1
62876,4131004,1
62880,2700000,1
62923,350000,0
63000,1781000,1
63073,305000,0
63074,230000,0
63075,385000,0
63076,238000,0
63077,255000,0
63078,247500,0
63079,249000,0
63080,250000,0
63081,248000,0
63082,250000,0
63083,260000,0
63084,310000,0
63085,249999,0
63086,273000,0
63089,355000,0
63094,4708500,1
63095,4708500,1
63099,285000,0
63100,225000,0
63101,430000,0
63102,364250,0
63104,415000,0
63105,355000,0
63106,450000,0
63108,229000,0
63109,400000,0
63110,289000,0
63111,328000,0
63112,360000,0
63113,355000,0
63114,447000,0
63115,1600000,1
63116,1600000,1
63117,1600000,1
63118,50000,0
63119,447000,0
63120,1600000,1
63121,1600000,1
63122,1600000,1
63123,1600000,1
63124,1600000,1
63212,1800000,1
63219,2050000,1
63232,462500,0
63235,1600000,1
63247,75000,0
63255,100000,0
63326,1800000,1
63343,2415000,1
63344,2415000,1
63353,1800000,1
63354,1920000,1
63389,92812,0
63395,436000,0
63396,154324,0
63416,1850000,1
63418,2488000,1
63419,1600000,1
63489,400000,0
63493,1600000,1
63502,450000,0
63588,1700000,1
63589,1700000,1
63590,2100000,1
63591,1800000,1
63616,1924493,1
63748,1690000,1
63865,1800000,1
63904,200000,0
63917,1638000,1
63922,1730000,1
63930,50000,0
63972,1965223,1
63978,2380000,1
63979,2270000,1
63983,2250500,1
63984,2250500,1
63985,1999000,1
63988,1680000,1
63992,95850,0
63997,1750000,1
64003,1600000,1
64005,2600000,1
64017,2100000,1
64020,1700000,1
64037,300000,0
64043,331890,0
64048,434487,0
64051,1800000,1
64061,404548,0
64074,1580000,1
64097,1812485,1
64106,2060000,1
64121,1750000,1
64123,1820000,1
64130,51500,0
64147,1600000,1
64159,1668000,1
64168,465000,0
64174,451676,0
64205,1580000,1
64234,1700000,1
64235,240000,0
64238,1600000,1
64248,1700000,1
64249,1810000,1
64256,1700000,1
64257,1750000,1
64263,1590000,1
64265,1795000,1
64266,1770000,1
64267,1650000,1
64280,1680000,1
64285,1788888,1
64298,425000,0
64300,1590000,1
64320,1860000,1
64339,2280000,1
64341,1725000,1
64346,1800000,1
64348,1840000,1
64349,1580000,1
64351,2135000,1
64355,2000000,1
64357,2000000,1
64358,2000000,1
64360,2068500,1
64362,2635000,1
64363,2150000,1
64366,1750000,1
64373,1830000,1
64374,2100000,1
64376,2130000,1
64378,1950000,1
64389,1650000,1
64390,1800000,1
64397,1600000,1
64403,1850000,1
64409,1750000,1
64410,1700000,1
64415,1920000,1
64449,2140000,1
64457,220000,0
64468,1629200,1
64469,1608835,1
64474,200000,0
64482,1800000,1
64483,3000000,1
64484,1800000,1
64485,1920000,1
64487,4550000,1
64488,4550000,1
64489,3360000,1
64490,1807597,1
64502,1680000,1
64504,1666500,1
64507,362000,0
64509,1700000,1
64512,330000,0
64513,308000,0
64514,390000,0
64515,435000,0
64517,288000,0
64518,320000,0
64519,225000,0
64521,220000,0
64522,212000,0
64524,205000,0
64525,200000,0
64526,222500,0
64527,307000,0
64528,200000,0
64529,334000,0
64530,205000,0
64531,270000,0
64532,195000,0
64533,265000,0
64535,170000,0
64538,360000,0
64539,280000,0
64540,259000,0
64541,226000,0
64542,258000,0
64543,303000,0
64545,315000,0
64546,205000,0
64547,350000,0
64548,330000,0
64549,225000,0
64550,310000,0
64551,300000,0
64552,210000,0
64553,330000,0
64554,340000,0
64555,80000,0
64556,222000,0
64557,345000,0
64558,322000,0
64559,335000,0
64560,380000,0
64561,232000,0
64563,272500,0
64564,350000,0
64565,346000,0
64566,270000,0
64567,345000,0
64568,270000,0
64569,310000,0
64570,220000,0
64571,360000,0
64573,238000,0
64574,360000,0
64576,225000,0
64577,370000,0
64579,335000,0
64580,325000,0
64581,355000,0
64582,308000,0
64584,295000,0
64585,270000,0
64586,215000,0
64589,362000,0
64590,285000,0
64591,212000,0
64592,313000,0
64595,320000,0
64596,230000,0
64597,228000,0
64598,225000,0
64600,228000,0
64601,310000,0
64603,318000,0
64604,338000,0
64605,374000,0
64606,385000,0
64608,310000,0
64609,310000,0
64610,325000,0
64612,385000,0
64613,299000,0
64616,283000,0
64617,328000,0
64620,350000,0
64621,255000,0
64622,439800,0
64623,371888,0
64624,288000,0
64625,300000,0
64627,460000,0
64628,310000,0
64632,230000,0
64633,330000,0
64635,235000,0
64637,250000,0
64640,215000,0
64641,370000,0
64642,305000,0
64644,345000,0
64645,285000,0
64647,325000,0
64648,391000,0
64649,320000,0
64651,245000,0
64653,359000,0
64655,205000,0
64657,330000,0
64658,360000,0
64659,330000,0
64660,230000,0
64661,206000,0
64662,230000,0
64663,215000,0
64664,225000,0
64665,369000,0
64666,318000,0
64667,348000,0
64668,248000,0
64669,413000,0
64670,235000,0
64671,330000,0
64672,295000,0
64673,295000,0
64674,299000,0
64675,369000,0
64676,318000,0
64677,235000,0
64678,295000,0
64679,240088,0
64680,239000,0
64681,265000,0
64682,240000,0
64683,295000,0
64684,295000,0
64685,280000,0
64686,200000,0
64689,310000,0
64690,245000,0
64692,300000,0
64693,399000,0
64695,430000,0
64698,310000,0
64699,115000,0
64701,340000,0
64702,275000,0
64703,395000,0
64704,325000,0
64705,310000,0
64706,230000,0
64707,305000,0
64709,290000,0
64710,350000,0
64712,260000,0
64713,280000,0
64714,230000,0
64715,378000,0
64716,235000,0
64718,260000,0
64721,393000,0
64724,195000,0
64725,295000,0
64726,285000,0
64727,285000,0
64728,218000,0
64729,310000,0
64731,275000,0
64732,290000,0
64735,250000,0
64736,400000,0
64737,365000,0
64738,371500,0
64741,335000,0
64745,405000,0
64747,222000,0
64748,160000,0
64751,425000,0
64752,290000,0
64753,420000,0
64754,265000,0
64756,355000,0
64757,310000,0
64759,345000,0
64760,310000,0
64761,320000,0
64763,458000,0
64764,250000,0
64765,375000,0
64766,299000,0
64767,320000,0
64768,423000,0
64769,395000,0
64772,312000,0
64773,340000,0
64775,375000,0
64776,285000,0
64777,388000,0
64778,342000,0
64780,328000,0
64781,280000,0
64782,325000,0
64783,220000,0
64784,410000,0
64785,339000,0
64786,290000,0
64787,359000,0
64788,260000,0
64793,261000,0
64794,308000,0
64795,195000,0
64797,390000,0
64798,185000,0
64799,420000,0
64800,335000,0
64804,260000,0
64805,220000,0
64806,290000,0
64807,275000,0
64808,300000,0
64809,320000,0
64812,350000,0
64813,165000,0
64814,350000,0
64819,400000,0
64822,285000,0
64823,425000,0
64824,370000,0
64825,350000,0
64827,192000,0
64829,304200,0
64830,288000,0
64831,278000,0
64834,232000,0
64835,195000,0
64840,350000,0
64842,390000,0
64843,330000,0
64844,235000,0
64845,220000,0
64846,249000,0
64847,376750,0
64848,340000,0
64850,320000,0
64852,190000,0
64853,268000,0
64855,280000,0
64856,285000,0
64857,235000,0
64860,370000,0
64862,383000,0
64863,380000,0
64864,319000,0
64865,339999,0
64866,258000,0
64867,430000,0
64869,360000,0
64870,355000,0
64871,398000,0
64872,400000,0
64873,360000,0
64874,375000,0
64875,386000,0
64876,405000,0
64877,220000,0
64878,355000,0
64880,330000,0
64881,255000,0
64882,338000,0
64883,330000,0
64887,365000,0
64888,360000,0
64890,355000,0
64891,380000,0
64892,385000,0
64893,400000,0
64895,428000,0
64896,260000,0
64898,380000,0
64900,385000,0
64901,307185,0
64902,342380,0
64904,278000,0
64905,265000,0
64906,385000,0
64907,410000,0
64908,220000,0
64910,300000,0
64912,352450,0
64914,315000,0
64915,450000,0
64916,285000,0
64920,317000,0
64921,445000,0
64926,298000,0
64927,342500,0
64928,265000,0
64931,360000,0
64932,325000,0
64933,410000,0
64934,350000,0
64936,325000,0
64938,309000,0
64939,372000,0
64940,270000,0
64941,450000,0
64942,450000,0
64943,360000,0
64944,359000,0
64945,325000,0
64947,388000,0
64948,387000,0
64950,380000,0
64951,320000,0
64952,335000,0
64953,388000,0
64954,360000,0
64955,346000,0
64956,205000,0
64957,340000,0
64958,330000,0
64959,202000,0
64960,410000,0
64961,350000,0
64962,450000,0
64963,235000,0
64964,320000,0
64965,428000,0
64966,380000,0
64967,365000,0
64968,238000,0
64969,185000,0
64971,380000,0
64972,320000,0
64973,435000,0
64974,428000,0
64975,350000,0
64976,280000,0
64977,430000,0
64981,398800,0
64982,362000,0
64983,340000,0
64984,365000,0
64985,285000,0
64986,325000,0
64987,322500,0
64988,290000,0
64989,280000,0
64990,299000,0
64991,370000,0
64994,300000,0
64995,415000,0
64996,345000,0
64998,398000,0
64999,300000,0
65000,330000,0
65001,385000,0
65002,445900,0
65003,438000,0
65004,313888,0
65005,315000,0
65006,359970,0
65007,270000,0
65008,235000,0
65009,190000,0
65010,226000,0
65011,352000,0
65012,430000,0
65013,450000,0
65015,240000,0
65016,355000,0
65017,293000,0
65019,350000,0
65021,350000,0
65024,355000,0
65025,415000,0
65026,348000,0
65027,355000,0
65028,450000,0
65029,329000,0
65031,420000,0
65033,398000,0
65096,1575114,1
65103,2233814,1
65104,3456679,1
65106,1930000,1
65128,402550,0
65129,400000,0
65136,378000,0
65137,320000,0
65139,450000,0
65143,455000,0
65170,450000,0
65175,428000,0
65229,440000,0
65237,432000,0
65287,380000,0
65291,391888,0
65293,2150000,1
65294,2140000,1
65318,442104,0
65325,424574,0
65331,456300,0
65332,453238,0
65336,456300,0
65342,405000,0
65345,385000,0
65355,443500,0
65375,388000,0
65376,55000,0
65437,410000,0
65438,380000,0
65440,455000,0
65441,440000,0
65443,460000,0
65453,370000,0
65463,350000,0
65496,460000,0
65499,300000,0
65505,465000,0
65525,425880,0
65526,446160,0
65537,427380,0
65542,441090,0
65543,360360,0
65555,420810,0
65560,462384,0
65561,446160,0
65593,456300,0
65597,354120,0
65611,428220,0
65612,385320,0
65617,354120,0
65618,360360,0
65631,428220,0
65635,354120,0
65678,462844,0
65736,2252350,1
65738,2410649,1
65741,2134781,1
65750,182500,0
65780,435000,0
65786,365000,0
65796,250000,0
65800,389800,0
65840,455000,0
65910,446160,0
65964,458800,0
65965,339690,0
65967,460000,0
65968,420000,0
65971,390000,0
65986,441000,0
65987,455000,0
65989,65000,0
65990,465000,0
66020,300000,0
66032,420000,0
66036,375180,0
66038,413712,0
66043,436020,0
66044,419748,0
66045,336900,0
66050,425880,0
66052,442235,0
66053,336900,0
66054,385500,0
66059,389134,0
66060,464941,0
66061,339942,0
66062,404956,0
66066,401302,0
66067,339942,0
66068,404956,0
66070,423802,0
66076,400000,0
66094,1900000,1
66095,2000000,1
66096,2362932,1
66097,1600000,1
66098,2337663,1
66099,1600000,1
66100,2490119,1
66101,2500000,1
66102,2575625,1
66103,2500000,1
66109,460000,0
66110,270000,0
66111,355000,0
66124,380000,0
66125,380000,0
66134,440000,0
66135,450000,0
66148,380000,0
66149,223000,0
66150,300000,0
66151,235000,0
66152,365000,0
66153,313900,0
66155,350000,0
66157,230000,0
66158,375000,0
66159,220000,0
66160,465000,0
66161,375000,0
66163,3000000,1
66169,6000000,1
66173,4150000,1
66175,2650000,1
66176,8575000,1
66184,4500000,1
66188,3900000,1
66189,2000000,1
66195,5900000,1
66198,1624200,1
66203,1850000,1
66206,4776469,1
66207,4776469,1
66223,1886099,1
66225,1771113,1
66226,1651507,1
66228,1930000,1
66245,8600000,1
66255,1690000,1
66256,6800000,1
66268,2426963,1
66269,2426963,1
66270,465000,0
66271,358000,0
66273,400000,0
66275,463000,0
66278,100000,0
66279,110000,0
66281,1700000,1
66282,1700000,1
66283,1605130,1
66284,2850390,1
66285,2623185,1
66286,1833845,1
66287,2891700,1
66288,2933010,1
66290,1900000,1
66291,2550000,1
66293,2100000,1
66296,2541704,1
66299,275000,0
66302,460000,0
66305,2323688,1
66306,2150000,1
66314,430000,0
66315,200000,0
66316,183888,0
66319,4712000,1
66320,4712000,1
66321,4712000,1
66336,1700000,1
66338,45000,0
66341,40000,0
66352,81120,0
66362,39000,0
66363,39000,0
66364,39000,0
66365,195000,0
66366,195000,0
66367,195000,0
66368,195000,0
66369,195000,0
66397,81120,0
66415,81460,0
66422,348503,0
66437,455000,0
66493,50000,0
66502,400000,0
66513,2312079,1
66514,1753327,1
66515,7769818,1
66516,7769818,1
66517,7769818,1
66518,7769818,1
66520,1630000,1
66524,2426963,1
66525,2426963,1
66529,1792147,1
66544,450000,0
66578,165000,0
66598,1635000,1
66599,1600000,1
66602,1999999,1
66618,1650000,1
66668,1700000,1
66690,1650000,1
66692,1970000,1
66720,41655,0
66727,80000,0
66752,1616981,1
66788,100000,0
66810,1670000,1
66812,50000,0
66827,1646000,1
66840,2155000,1
66861,1928000,1
66923,1775000,1
66927,1580000,1
66928,290000,0
66970,1979500,1
66989,450753,0
66996,1650000,1
66998,237900,0
67007,1615000,1
67010,1731025,1
67015,1640000,1
67027,1950000,1
67051,2099889,1
67063,2034464,1
67064,1595000,1
67097,408013,0
67098,451230,0
67099,451230,0
67100,253500,0
67101,293046,0
67104,426772,0
67105,451230,0
67109,340704,0
67111,375180,0
67118,460000,0
67119,1616981,1
67123,241000,0
67125,232000,0
67126,238000,0
67127,252000,0
67128,299000,0
67129,315000,0
67130,240000,0
67131,255000,0
67132,370000,0
67133,240000,0
67134,255000,0
67136,260000,0
67137,250000,0
67138,337500,0
67139,250000,0
67140,369000,0
67141,410000,0
67142,425000,0
67143,380000,0
67144,400000,0
67148,282000,0
67149,328000,0
67151,282000,0
67152,285000,0
67153,275000,0
67154,290000,0
67156,265000,0
67158,420000,0
67159,265000,0
67160,275000,0
67161,275000,0
67163,365000,0
67164,365000,0
67165,338000,0
67166,387000,0
67167,405000,0
67168,400000,0
67169,410000,0
67171,350000,0
67172,350000,0
67173,385000,0
67174,250000,0
67175,381850,0
67176,266000,0
67177,370000,0
67179,340000,0
67181,265000,0
67182,260000,0
67183,262500,0
67184,380000,0
67185,373000,0
67186,335000,0
67187,390000,0
67188,385000,0
67189,385000,0
67190,300000,0
67191,261000,0
67192,370000,0
67193,249000,0
67194,280000,0
67195,264000,0
67196,375000,0
67197,265000,0
67198,277000,0
67199,363000,0
67200,358000,0
67201,370000,0
67202,380000,0
67203,275000,0
67204,265000,0
67205,250000,0
67206,365000,0
67207,290000,0
67208,280000,0
67209,270000,0
67210,383000,0
67211,385000,0
67212,265000,0
67214,360000,0
67215,270000,0
67219,285000,0
67220,375000,0
67221,343000,0
67222,265000,0
67223,370000,0
67224,230000,0
67225,265000,0
67226,265000,0
67228,310000,0
67229,295000,0
67230,238000,0
67231,220000,0
67232,311000,0
67233,360000,0
67235,230000,0
67236,242000,0
67237,258000,0
67240,270000,0
67241,280000,0
67242,275000,0
67243,250000,0
67252,250000,0
67253,300000,0
67254,290000,0
67255,315000,0
67256,275000,0
67259,338000,0
67261,400487,0
67262,257319,0
67263,310640,0
67265,291607,0
67266,289819,0
67269,280000,0
67270,275000,0
67271,275000,0
67272,355000,0
67273,273000,0
67275,269000,0
67276,265000,0
67277,260000,0
67278,270000,0
67279,267000,0
67280,275000,0
67281,265000,0
67282,270000,0
67283,275000,0
67284,445000,0
67285,370000,0
67286,200000,0
67288,307500,0
67289,355000,0
67290,265000,0
67291,298000,0
67292,270000,0
67293,195000,0
67294,180000,0
67295,250000,0
67296,220000,0
67297,235000,0
67299,410000,0
67301,185000,0
67302,226000,0
67303,102000,0
67304,235000,0
67305,255000,0
67306,295000,0
67307,235000,0
67308,270000,0
67310,230000,0
67311,265000,0
67313,288990,0
67322,290000,0
67323,404586,0
67324,320000,0
67327,318500,0
67329,380000,0
67331,228000,0
67332,316000,0
67333,315000,0
67335,145000,0
67336,350000,0
67340,200000,0
67341,198000,0
67342,242000,0
67343,197500,0
67344,417000,0
67347,255000,0
67349,333888,0
67350,250000,0
67351,195000,0
67354,310000,0
67355,335000,0
67356,322000,0
67357,340000,0
67358,436000,0
67359,220000,0
67360,180000,0
67361,399500,0
67362,415000,0
67366,409000,0
67374,405000,0
67377,450000,0
67378,355000,0
67379,460000,0
67381,433000,0
67382,430000,0
67383,402800,0
67387,3168000,1
67388,3168000,1
67389,3168000,1
67390,3168000,1
67391,3168000,1
67392,3168000,1
67393,3168000,1
67394,3168000,1
67399,335000,0
67400,400000,0
67415,3700000,1
67416,3700000,1
67417,1900000,1
67418,2250000,1
67419,3200000,1
67420,2600000,1
67424,2818000,1
67428,2500000,1
67430,3168000,1
67433,300000,0
67434,38532,0
67435,40000,0
67436,450000,0
67437,40000,0
67442,3168000,1
67443,3168000,1
67444,3168000,1
67445,3168000,1
67446,3168000,1
67447,3168000,1
67448,3168000,1
67464,426772,0
67466,253500,0
67468,48672,0
67469,175420,0
67470,175420,0
67471,175420,0
67472,175420,0
67473,175420,0
67474,375180,0
67475,175420,0
67476,175420,0
67477,175420,0
67478,175420,0
67479,175420,0
67486,340704,0
67487,460000,0
67488,300000,0
67489,300000,0
67520,1850000,1
67526,2100000,1
67531,1725000,1
67532,2150000,1
67533,1820000,1
67534,1750000,1
67535,1743000,1
67536,3350000,1
67537,2685000,1
67538,1600000,1
67539,2865000,1
67540,2200000,1
67541,1750000,1
67542,1800000,1
67544,1920000,1
67548,2470000,1
67579,50000,0
67593,1780000,1
67623,1810000,1
67624,2221000,1
67626,1640000,1
67628,2255000,1
67631,1600000,1
67632,2800000,1
67633,1900000,1
67634,2400000,1
67641,1620000,1
67647,2395000,1
67648,1960000,1
67649,2030000,1
67663,2520000,1
67668,3800000,1
67669,1600000,1
67670,2375000,1
67676,2888000,1
67678,1680000,1
67687,2025000,1
67688,1750000,1
67691,1950000,1
67694,2200000,1
67696,1790000,1
67697,2100000,1
67707,3300000,1
67708,4100000,1
67709,1650000,1
67710,2325000,1
67714,2957500,1
67716,1900000,1
67717,2350000,1
67720,1730000,1
67763,1610000,1
67772,2530000,1
67785,2100000,1
67786,2200000,1
67789,2100000,1
67802,2355000,1
67804,1900000,1
67808,90000,0
67811,350000,0
67812,230000,0
67813,350000,0
67814,365000,0
67815,254000,0
67817,245000,0
67818,240000,0
67820,443000,0
67821,355200,0
67822,312000,0
67823,189000,0
67825,266000,0
67826,250000,0
67827,316000,0
67828,200000,0
67831,336000,0
67834,270000,0
67835,300000,0
67838,382000,0
67840,360000,0
67844,360000,0
67845,285000,0
67848,465000,0
67853,315000,0
67854,385000,0
67855,274500,0
67856,289000,0
67859,315000,0
67863,380000,0
67864,368000,0
67866,288000,0
67868,370000,0
67869,435000,0
67870,253000,0
67871,278700,0
67873,411600,0
67875,296000,0
67876,294000,0
67877,308000,0
67879,315000,0
67880,300000,0
67881,170000,0
67883,220000,0
67884,345000,0
67885,460000,0
67887,365040,0
67889,419150,0
67890,385320,0
67891,330000,0
67892,340000,0
67893,275000,0
67894,446160,0
67895,315000,0
67896,269000,0
67897,430000,0
67903,463000,0
67907,320000,0
67908,361497,0
67909,395643,0
67910,389772,0
67911,399000,0
67913,375000,0
67914,365000,0
67915,435000,0
67916,347000,0
67917,335000,0
67918,275000,0
67919,285000,0
67924,389000,0
67925,276000,0
67926,397500,0
67927,252000,0
67930,295000,0
67932,147000,0
67936,220000,0
67938,304462,0
67939,430000,0
67940,246000,0
67941,250000,0
67942,285481,0
67943,354900,0
67944,280000,0
67945,279316,0
67947,325000,0
67948,450000,0
67951,435000,0
67953,190000,0
67954,230000,0
67958,451000,0
67960,260000,0
67961,235000,0
67962,319500,0
67963,290000,0
67964,230000,0
67965,198379,0
67966,280000,0
67967,430996,0
67969,225000,0
67970,315000,0
67972,330500,0
67973,299000,0
67974,250000,0
67975,300000,0
67976,420000,0
67977,430000,0
67978,385000,0
67979,450000,0
67980,375000,0
67981,415000,0
67982,365000,0
67983,255500,0
67984,170000,0
67986,300000,0
67990,285000,0
67991,325000,0
67992,259000,0
67993,400000,0
67994,320000,0
67995,264000,0
67996,270000,0
67997,320000,0
67998,135000,0
68000,320000,0
68002,259000,0
68003,425000,0
68004,275600,0
68005,275000,0
68006,435000,0
68008,190000,0
68009,350000,0
68010,400000,0
68011,182000,0
68013,195000,0
68015,250000,0
68016,448115,0
68018,228000,0
68019,430000,0
68020,430000,0
68022,320000,0
68023,191000,0
68024,445000,0
68025,332000,0
68026,311000,0
68027,193000,0
68028,320000,0
68029,433000,0
68030,245000,0
68031,275000,0
68032,298000,0
68035,220000,0
68036,330000,0
68037,375000,0
68038,295777,0
68040,458000,0
68041,315000,0
68042,320000,0
68043,320000,0
68045,339000,0
68046,345000,0
68049,264000,0
68050,450000,0
68051,175000,0
68054,175000,0
68057,220000,0
68058,365000,0
68059,399000,0
68060,341373,0
68061,238000,0
68062,275000,0
68063,205000,0
68064,370000,0
68070,185000,0
68071,330000,0
68075,150000,0
68076,420000,0
68077,189000,0
68078,190000,0
68082,253000,0
68083,299230,0
68084,250000,0
68085,325000,0
68086,125000,0
68088,285000,0
68091,140000,0
68092,339000,0
68093,462500,0
68095,363000,0
68100,163500,0
68101,337500,0
68107,270000,0
68108,261500,0
68110,458808,0
68111,197000,0
68119,421000,0
68122,245000,0
68123,420000,0
68128,396546,0
68133,323000,0
68134,350000,0
68139,250000,0
68140,375000,0
68141,385000,0
68143,348800,0
68148,450000,0
68149,325000,0
68162,350000,0
68169,320000,0
68171,150000,0
68175,220000,0
68177,323000,0
68178,225000,0
68179,435000,0
68180,350000,0
68182,375000,0
68184,382800,0
68186,456000,0
68187,410000,0
68189,340000,0
68191,348000,0
68193,325000,0
68194,315000,0
68195,349000,0
68197,402500,0
68199,390000,0
68200,218000,0
68204,243000,0
68208,379000,0
68209,274000,0
68212,326000,0
68215,351250,0
68219,308000,0
68220,322000,0
68242,318000,0
68247,340000,0
68249,277500,0
68251,185000,0
68253,399000,0
68260,345000,0
68261,355000,0
68262,310000,0
68263,445000,0
68264,170000,0
68265,295000,0
68269,370000,0
68271,165000,0
68272,162000,0
68273,150000,0
68274,154000,0
68275,175400,0
68276,180000,0
68281,339888,0
68282,270000,0
68283,423000,0
68286,210000,0
68287,65000,0
68288,185000,0
68289,175000,0
68291,339000,0
68293,353500,0
68294,388000,0
68295,435000,0
68296,281500,0
68300,324000,0
68301,298000,0
68302,295000,0
